TIME,TEMPERATURE,WIND_SPEED,WIND_DIRECTION
2004091606,22.1,1.2,210.7
2004091612,27.8,3.7,204.9
2004091618,25.6,1.6,250.7
2004091700,22.6,0.2,350
2004091706,25.2,0.9,233.9
2004091712,27.5,2.3,100
2004091718,25,1.5,259.7
2004091800,22.6,0.8,278.7
2004091806,22.8,2.1,191.1
2004091812,24.7,3.2,215
2004091818,23.5,0.7,203.9
2004091900,21.3,1.1,339.1
2004091906,22,2.1,353.4
2004091912,26.5,2.4,87.2
2004091918,20.8,1.3,326.8
2004092000,17.1,0.9,276.6
2004092006,19.7,0.6,272.4
2004092012,23.2,2.3,171.6
2004092018,19.2,1.4,30.2
2004092100,16.8,3,330
2004092106,18.3,1.7,22.4
2004092112,22,1.9,59.9
2004092118,19.8,0.5,329.3
2004092200,17.7,1.1,320.2
2004092206,20.1,2,343.1
2004092212,22.5,4.4,62.3
2004092218,19.4,1.9,317.9
2004092300,17.8,0.5,309.8
2004092306,20.2,2.1,358.2
2004092312,22.6,3.4,53.3
2004092318,19.9,1.9,337.6
2004092400,19.4,2.5,340
2004092406,20.6,2.4,346.8
2004092412,23.9,3.7,33.8
2004092418,19.8,2,11.5
2004092500,18.5,2.4,340
2004092506,20.9,3.3,16.5
2004092512,22.6,4.3,45.1
2004092518,20.3,2.7,356.6
2004092600,19.6,2.4,356.7
2004092606,21.4,2.5,6.6
2004092612,23.7,4.1,53.3
2004092618,20.7,2.1,350
2004092700,19.1,1.8,321.8
2004092706,18.8,1.5,299.3
2004092712,23.8,1.9,25.5
2004092718,19.8,1.2,325
2004092800,17.3,0.6,315.4
2004092806,19.8,1.5,320.2
2004092812,22.1,3.8,43.4
2004092818,19.9,2.4,13.4
2004092900,18.6,2.5,357.7
2004092906,19.1,3.8,3.4
2004092912,20.9,4.2,6.6
2004092918,18.5,2.2,343.4
2004093000,15.4,1.1,351.9
2004093006,18.9,1.9,21.6
2004093012,23.9,3.8,56.4
2004093018,18.5,2,312.8
2004100100,15.9,0.6,294.6
2004100106,19.1,1.5,283.5
2004100112,25.8,3.7,243.2
2004100118,22.1,2.3,313.2
2004100200,16.6,4.2,343.4
2004100206,14.9,3.1,353.4
2004100212,18.8,3.5,340
2004100218,14.4,1.9,338.7
2004100300,12.1,1.6,350
2004100306,14.3,2.9,340
2004100312,17.7,3.6,13.4
2004100318,16.4,2.8,353.4
2004100400,15.1,1.5,333.4
2004100406,16.8,2.5,353.7
2004100412,19.7,3.9,31.8
2004100418,17.1,2.7,343.3
2004100500,15.8,2.5,315.7
2004100506,18.4,3.8,0.9
2004100512,21.5,4.5,40.1
2004100518,16.9,2.7,336.6
2004100600,13.6,0.7,242
2004100606,16.6,1.2,340.1
2004100612,22.3,2.3,37.7
2004100618,16.7,1.5,340.9
2004100700,14.6,0.6,315
2004100706,16.4,1.1,270
2004100712,21.2,1.5,35
2004100718,18.4,1,325.2
2004100800,16.8,1.3,343.2
2004100806,17.5,0.8,299.1
2004100812,21.9,2.7,10
2004100818,19.7,3.1,10
2004100900,17.8,3.5,353.5
2004100906,19.6,4.2,350
2004100912,20.8,4.9,10
2004100918,19.2,3.2,350
2004101000,18.3,3.6,346.6
2004101006,19.2,3.6,350
2004101012,22.3,4,21.6
2004101018,16.9,1.5,305.5
2004101100,13,0.7,296.5
2004101106,15.9,0.6,15.7
2004101112,22.7,2.4,145
2004101118,18.1,1.5,264.3
2004101200,15.8,0.6,342.1
2004101206,17.2,0.8,237.7
2004101212,23.1,2.9,300.9
2004101218,16.4,3,326.6
2004101300,12.4,2.4,356
2004101306,13.6,2.4,0.9
2004101312,19.1,2.5,339.5
2004101318,12.8,1,301.5
2004101400,10.9,1.8,302
2004101406,12.5,4.1,315.1
2004101412,16.6,3.2,353.5
2004101418,12.3,2.3,332.1
2004101500,8.7,1.2,285.3
2004101506,11.7,1.5,284.5
2004101512,20,2.3,117.4
2004101518,13.8,1.3,267.7
2004101600,11.7,1.7,286.6
2004101606,15.7,1.7,322.3
2004101612,21.1,5,46.8
2004101618,18.2,4.2,21.6
2004101700,15.7,3.3,3.3
2004101706,16.5,3.9,23.2
2004101712,18,5.4,40.1
2004101718,16.6,2.8,13.4
2004101800,16.9,1.5,359.3
2004101806,18.4,1.8,353
2004101812,20.8,2.7,35
2004101818,18,1.2,331.2
2004101900,16.4,0.9,318.6
2004101906,17.7,1.6,349.8
2004101912,19.3,3.2,16.2
2004101918,18.6,3.2,20
2004102000,18.1,3.7,16.7
2004102006,17,5.2,6.8
2004102012,18.2,6.2,6.6
2004102018,15.6,2.8,350
2004102100,11.6,1,341.5
2004102106,13.6,1,234.9
2004102112,20.8,2.5,185.1
2004102118,15.9,0.9,246.9
2004102200,14.6,1.4,296.6
2004102206,16,3.7,321.8
2004102212,19.2,3.4,296.6
2004102218,13.5,1.9,337.2
2004102300,10.1,1.8,11.6
2004102306,13,1.8,305
2004102312,17.6,4.2,53.3
2004102318,13.2,1.9,350.3
2004102400,9.4,0.4,307.7
2004102406,13.3,0.7,317.9
2004102412,20.6,2,138.6
2004102418,15.2,1.4,306.9
2004102500,11.5,0.9,300.7
2004102506,14,1.1,239.3
2004102512,20.2,3.8,76.4
2004102518,16.4,1,285.1
2004102600,14.6,0.9,287.7
2004102606,15.2,1.6,336.5
2004102612,18,3.6,358
2004102618,13.7,2.8,356.6
2004102700,12.1,3.2,343.3
2004102706,13.9,3.1,11.9
2004102712,15.7,4.1,70
2004102718,11.3,1.3,320.1
2004102800,8.3,0.5,335.9
2004102806,11.9,0.6,242.3
2004102812,19,2.5,121.8
2004102818,13.5,1,305.8
2004102900,10,0.7,285.2
2004102906,13.4,0.7,228.3
2004102912,20.1,2.2,107.6
2004102918,14.3,0.8,338.8
2004103000,11.4,0.5,298.9
2004103006,14.1,0.9,236.8
2004103012,20.4,3.3,76.8
2004103018,14.6,1.1,313.1
2004103100,11.3,0.7,311.3
2004103106,14,0.8,17.5
2004103112,18.1,3.3,46.8
2004103118,14.9,1.9,330
2004110100,12.1,0.6,302.7
2004110106,14.4,1.1,254
2004110112,19.6,2.9,44.7
2004110118,16.2,1.1,315.1
2004110200,14.6,0.6,342.7
2004110206,15.7,1.9,316.8
2004110212,18.1,2.8,298.4
2004110218,13.6,1.2,305
2004110300,10.7,1,302
2004110306,12.4,2.1,305.3
2004110312,16.4,4.2,299.9
2004110318,12.4,1.8,343.4
2004110400,8.9,0.9,270
2004110406,11.8,2,273.3
2004110412,17.9,2.4,139.5
2004110418,12.1,1.3,282.4
2004110500,8.6,0.2,333.4
2004110506,11.1,0.7,295
2004110512,19.7,3.1,218.2
2004110518,14.9,1.1,273.4
2004110600,11.6,0.5,347.4
2004110606,15.5,1.6,70
2004110612,19.2,3,14.7
2004110618,13.8,2.1,339.7
2004110700,9.5,0.9,296.6
2004110706,12.6,0.9,166.1
2004110712,18.4,2.7,86.6
2004110718,13.6,0.6,294.1
2004110800,10.8,0.1,348.7
2004110806,13.2,0.4,295
2004110812,20.4,2.5,95.1
2004110818,15.2,0.8,321.4
2004110900,11.2,0.4,332.3
2004110906,13.2,0.4,180
2004110912,21,2.4,83.5
2004110918,15.7,1.3,298.8
2004111000,12.6,0.7,293.9
2004111006,14.9,0.6,281
2004111012,20.5,3.3,163
2004111018,18.9,4.1,178.7
2004111100,18.1,1.2,267.8
2004111106,18.8,1.1,260.3
2004111112,22.2,2,228.7
2004111118,17.6,2.2,356.7
2004111200,14.6,2.7,6.6
2004111206,13.3,4.2,318.4
2004111212,13.9,4.2,333.2
2004111218,7.9,2,346.5
2004111300,4.7,1,299.9
2004111306,7.2,0.9,278.2
2004111312,14.5,1.9,35
2004111318,10.6,1.2,5.1
2004111400,8,0.6,316.9
2004111406,8.4,0.8,5.5
2004111412,14.1,1.8,1.4
2004111418,10.5,0.3,323
2004111500,10,1.8,346.6
2004111506,12.2,2.9,328.5
2004111512,13.1,4.2,320
2004111518,7.5,3.3,318.4
2004111600,4.2,2.3,305
2004111606,5.9,0.9,250.6
2004111612,13.4,4,313.4
2004111618,8.3,1.1,289.3
2004111700,4.5,0.2,335.2
2004111706,7.2,0.6,303.8
2004111712,15.7,2.3,349.4
2004111718,12.3,0.5,329.4
2004111800,10.1,0.6,298.9
2004111806,10.6,1,256.6
2004111812,16.8,2.3,86.9
2004111818,11.1,0.7,5.2
2004111900,7.1,0.8,264.9
2004111906,9.5,0.9,253.7
2004111912,17.2,2.2,37.1
2004111918,10.9,0.9,306.6
2004112000,7.1,0.8,241.2
2004112006,9.8,1.4,268.4
2004112012,16.2,2.5,240
2004112018,11.4,2,317.1
2004112100,8,3.5,325
2004112106,8.2,2,359
2004112112,13.9,2.4,10
2004112118,8.6,1,285.5
2004112200,4.7,1.5,283.4
2004112206,6.6,1.8,254.9
2004112212,16.1,1.9,267.8
2004112218,8.9,1,293.9
2004112300,4.6,1.1,277.8
2004112306,6.9,1.6,250
2004112312,16.9,1.4,124.7
2004112318,10,0.9,285.2
2004112400,6.1,0.6,271.3
2004112406,8.6,0.5,224.4
2004112412,17.2,2.7,83.2
2004112418,12,0.9,341.3
2004112500,8.6,0.5,285.2
2004112506,10.1,0.4,1.6
2004112512,16.6,2.7,66.7
2004112518,11.8,1,297.8
2004112600,10.1,0.9,323.3
2004112606,14.5,3.4,263
2004112612,12.6,5.9,276.6
2004112618,7.5,3.2,270
2004112700,8,3.4,299.1
2004112706,9.7,2.6,288.1
2004112712,13.4,3.8,323.3
2004112718,9.1,3.7,333.4
2004112800,7.2,3.5,347.6
2004112806,8,2,4.5
2004112812,13.8,2.3,106.9
2004112818,7.8,0.8,283
2004112900,4.8,0.8,270.2
2004112906,7.1,1.2,311.3
2004112912,13.4,2.6,319.1
2004112918,8.6,1.7,315.6
2004113000,5,1.7,290.8
2004113006,5.8,1.7,267.1
2004113012,12.8,2.1,342.6
2004113018,8.4,2.6,342.8
2004120100,5.4,1.9,0
2004120106,6.8,1.7,355
2004120112,13.2,2.7,18.2
2004120118,8.4,1,14.9
2004120200,6.8,0.5,72.2
2004120206,8.9,1,142.3
2004120212,14.5,4.3,70
2004120218,11.7,1.8,17.6
2004120300,9.2,0.4,318.7
2004120306,10.5,0.3,342
2004120312,18.4,2.1,220.4
2004120318,12.9,1,276.1
2004120400,10.8,0.4,314.9
2004120406,11.8,0.3,322
2004120412,13.7,0.5,294.6
2004120418,13.1,1.5,314.5
2004120500,11.4,5.4,305
2004120506,8.3,5.8,310.1
2004120512,9,6.6,294.9
2004120518,5.2,3.8,340
2004120600,2.1,0.7,315
2004120606,3.2,1.3,281.7
2004120612,11.9,2.4,190.1
2004120618,8.8,2.1,257.8
2004120700,9,1.5,167.4
2004120706,9.5,2.1,322.3
2004120712,11.7,3.3,321.8
2004120718,6.9,2.7,3.2
2004120800,2.8,0.6,290.4
2004120806,4.2,0.8,265.8
2004120812,12.3,2.5,84.5
2004120818,6.6,0.9,306.8
2004120900,3.3,0.5,263.6
2004120906,5.5,0.6,271.8
2004120912,14.3,1.9,79.8
2004120918,8.8,0.6,299.2
2004121000,5.2,0.4,343.6
2004121006,8,1,9.4
2004121012,16.4,2.9,300.6
2004121018,11.2,3.2,346.6
2004121100,5.8,2,327.3
2004121106,6.4,1.2,254.8
2004121112,12.4,3.5,63.4
2004121118,8.1,0.9,328.2
2004121200,4.6,0.6,318.7
2004121206,5.7,0.5,280.7
2004121212,12.2,1.7,22.4
2004121218,10.1,3.4,336.1
2004121300,7.5,2.7,350
2004121306,6.6,2,18.3
2004121312,11.9,2.6,25.5
2004121318,5.7,1.2,266.6
2004121400,1.6,1.3,273.3
2004121406,3.4,0.7,254.8
2004121412,14.6,0.9,199.2
2004121418,8,0.4,304.7
2004121500,4.6,0.5,253.4
2004121506,6.2,0.6,270.7
2004121512,15.6,1.1,147.3
2004121518,13.6,1.2,286.9
2004121600,12.3,1.8,3.4
2004121606,10.7,3.6,338.6
2004121612,13.2,3.2,342.8
2004121618,8,1.6,325
2004121700,5.4,0.9,280
2004121706,6.7,0.7,197.8
2004121712,15.4,3,215
2004121718,10.6,0.8,256.6
2004121800,8.2,0.7,257.8
2004121806,9.3,1.6,350.6
2004121812,11.7,3.8,340
2004121818,6.7,1.1,301.7
2004121900,3.7,0.6,275.5
2004121906,6.4,0.6,220.2
2004121912,12,1.1,21.4
2004121918,8.8,0.4,322
2004122000,8.4,0.6,346.5
2004122006,9.6,3.7,343
2004122012,8.3,4.4,328.5
2004122018,2,1.9,322.7
2004122100,-0.6,1.5,307.3
2004122106,0.6,1.6,299.9
2004122112,8.3,2.1,41.3
2004122118,3.6,1,285.6
2004122200,2.2,0.9,295
2004122206,3,1.3,325
2004122212,7.9,2.8,3.4
2004122218,3.9,2.2,330.7
2004122300,0.7,0.8,329.9
2004122306,1.8,1.2,319.4
2004122312,7.8,2.9,18.2
2004122318,4.6,2.8,340
2004122400,3.9,2.6,325.3
2004122406,4.8,1.5,331.9
2004122412,6.6,2.8,344
2004122418,5,1.8,322.3
2004122500,3.2,1.3,332.1
2004122506,2.8,3.3,343.4
2004122512,7,4.1,321.8
2004122518,3,2,346.4
2004122600,1,3,0.9
2004122606,1.1,3,335.6
2004122612,5.2,3.6,313.4
2004122618,2.8,3,320
2004122700,0.7,4.2,338.7
2004122706,1.2,3.4,335.6
2004122712,5.9,2.5,356.6
2004122718,1.6,2.7,350
2004122800,-0.2,3.5,355.5
2004122806,-0.3,3.3,353.9
2004122812,4.8,2.8,339.6
2004122818,1.3,1.8,356.6
2004122900,-0.4,2.8,353.5
2004122906,-0.7,4.7,318.4
2004122912,2.7,4.1,305
2004122918,-0.3,2.6,325
2004123000,-2.6,2.8,353.9
2004123006,-1.5,1.8,357.2
2004123012,3.5,2.8,357.5
2004123018,0.8,1.3,352.8
2004123100,-0.2,1.6,324.2
2004123106,-0.5,4.4,323.3
2004123112,3.1,5.4,296.6
2004123118,-0.4,4,315.1
2005010100,-2.3,4.2,321.8
2005010106,-2.2,5,321.8
2005010112,1.9,5.4,315.1
2005010118,0.1,4.5,297.5
2005010200,-0.2,3.8,331.9
2005010206,1.4,1.4,286.6
2005010212,8,2.7,273.9
2005010218,3.6,2,273.3
2005010300,2.1,2,275.1
2005010306,6.5,4.5,246.6
2005010312,10.9,5.6,240
2005010318,9.1,3.8,253.2
2005010400,5.4,3.6,293.2
2005010406,1,3.7,321.8
2005010412,2.9,5.1,310.1
2005010418,-0.6,3,342.5
2005010500,-3.6,1.7,329.8
2005010506,-2,1.2,296.2
2005010512,6,1.7,48.4
2005010518,3.7,1.2,325.5
2005010600,2.6,0.9,287.2
2005010606,3.5,1.3,321.4
2005010612,8.9,3,303.8
2005010618,4.7,2.6,328.5
2005010700,2.9,0.6,307.5
2005010706,4.2,2.5,251.6
2005010712,6.1,5.1,290
2005010718,1.2,3.3,321.5
2005010800,-1.9,1.6,3.4
2005010806,-0.8,4.6,332.5
2005010812,3.7,4.6,315.1
2005010818,0.9,1.6,307.1
2005010900,-1.9,3.8,323.9
2005010906,-4.4,4.6,315.1
2005010912,1.2,3.7,308.2
2005010918,-1.9,4.2,316.8
2005011000,-4.5,3.3,328.5
2005011006,-4,3,353.5
2005011012,2.4,4.6,303.8
2005011018,-0.6,0.7,299.1
2005011100,-0.9,0.5,33.8
2005011106,0.8,1.9,328.1
2005011112,4.6,4.8,295
2005011118,0,3,343.3
2005011200,-1.9,4,326.6
2005011206,-1.7,4,326.6
2005011212,2.1,4.3,321.8
2005011218,-0.3,2.6,342.4
2005011300,-2.3,2,314.5
2005011306,-1,3.2,305.8
2005011312,3.4,3.2,317.2
2005011318,-0.1,2.4,359.5
2005011400,-2.8,2.3,346.6
2005011406,-1.2,1.4,297.6
2005011412,6.8,2.1,16.7
2005011418,3.5,1.5,335
2005011500,1.7,1.6,15.9
2005011506,1,2.6,336.6
2005011512,5.1,4.8,305
2005011518,1.9,2.9,320
2005011600,-0.5,2.8,325
2005011606,-1.5,4.8,320
2005011612,1.2,3.2,343.1
2005011618,1.5,2.7,346.4
2005011700,-0.1,2.9,350
2005011706,1.1,3,346.6
2005011712,6.3,2.6,358.8
2005011718,1,1,293.3
2005011800,-2.4,1.1,253.4
2005011806,0.8,1.3,265.8
2005011812,7.7,2.3,60
2005011818,2.9,1,296.3
2005011900,1.6,1.2,284.7
2005011906,1.4,3.3,316.8
2005011912,3.9,4.4,310.1
2005011918,0.8,1.7,307.1
2005012000,-0.9,2.8,299.9
2005012006,-0.5,3.3,323.3
2005012012,2.4,5.2,323.3
2005012018,-1.1,4.2,302.9
2005012100,-3.9,3.6,343.4
2005012106,-3.8,2.4,12.4
2005012112,3.5,2.2,48.7
2005012118,-0.1,0.9,289.9
2005012200,-1.5,2,300.2
2005012206,-0.9,1.4,265.3
2005012212,6.9,1.6,80
2005012218,4.6,1,325
2005012300,2.8,0.7,353.3
2005012306,3.4,2.1,343.4
2005012312,7.9,2.7,353.2
2005012318,4.7,0.8,317.6
2005012400,3.4,0.6,89.3
2005012406,5.3,0.9,20.9
2005012412,8.4,3.2,340
2005012418,5.4,3.5,316.8
2005012500,1.5,1.1,313.3
2005012506,2.4,0.9,250
2005012512,6.4,2.1,359.7
2005012518,3.2,3.5,336.7
2005012600,3.2,3,340
2005012606,4.2,1.8,343.3
2005012612,8.2,2.2,19.3
2005012618,4.8,1.2,315
2005012700,3,0.9,350
2005012706,4.7,2.2,7.4
2005012712,9.8,2.8,0
2005012718,4.4,1.3,275.7
2005012800,1.1,1.1,274.1
2005012806,2.5,1.3,264.1
2005012812,10.9,1.8,153.9
2005012818,5.2,0.9,284.3
2005012900,0.9,0.8,318.7
2005012906,3.1,0.7,310.5
2005012912,8.6,3.9,305
2005012918,2.3,5.1,307.1
2005013000,-1.2,3.5,336.1
2005013006,-1.1,4.3,313.4
2005013012,1.8,3.8,316.3
2005013018,-0.4,4.5,323.3
2005013100,-3.1,4.8,316.3
2005013106,-2.7,4.6,305
2005013112,2,5.2,276.6
2005013118,0.1,3.7,266.6
2005020100,-4.6,4.3,288.2
2005020106,-6.5,5.8,299.6
2005020112,-2.5,5.9,299.9
2005020118,-4.9,5.9,294.9
2005020200,-6.5,4.6,330
2005020206,-4.5,4.7,332.5
2005020212,2.2,5.6,315.1
2005020218,-1.2,2.8,319.8
2005020300,-2.7,4.1,336
2005020306,-1.5,3.1,308.2
2005020312,4.8,3,319.3
2005020318,1,1.4,303.1
2005020400,-0.9,0.7,252.8
2005020406,1.8,1.5,353.9
2005020412,8.6,3.3,313.4
2005020418,4.4,1.9,332.1
2005020500,1.6,3.8,336.1
2005020506,2.5,3.8,318.4
2005020512,8.4,2.8,335.7
2005020518,3.7,1.8,341.1
2005020600,0,0.8,332.6
2005020606,2.4,1,336.6
2005020612,8.6,3.2,79.6
2005020618,5.2,1.3,5.9
2005020700,4.1,0.8,270
2005020706,5.5,1.1,323.2
2005020712,7.2,1.9,349.8
2005020718,7.1,1,312.4
2005020800,6.1,0.6,304.7
2005020806,6.2,0.6,313.3
2005020812,9.6,2.6,356.6
2005020818,5.4,1.3,310.5
2005020900,1.6,0.8,267.6
2005020906,2.8,1,310.7
2005020912,8.2,2.3,20
2005020918,4,4.4,326.6
2005021000,1.2,4.2,325
2005021006,-0.1,5.8,321.8
2005021012,3.5,5.6,305
2005021018,0.8,3,320
2005021100,-3.3,3.3,346.5
2005021106,-3.1,4.5,328.5
2005021112,2.4,4.4,305
2005021118,0.1,2.5,343.1
2005021200,-3.6,2.2,346.1
2005021206,-3.1,2,339.1
2005021212,3,1.7,340.6
2005021218,-0.1,1,310.8
2005021300,-1.9,1.5,279.5
2005021306,0.1,3.5,318.4
2005021312,6.9,3.6,318.4
2005021318,3.6,2.7,323.3
2005021400,0.2,1.7,320.9
2005021406,0.7,1,256.6
2005021412,8.9,1.4,181
2005021418,7,1.8,297.3
2005021500,5.2,0.4,316.2
2005021506,5.3,0.6,359.1
2005021512,7.2,3.9,31.8
2005021518,7.6,4.3,60
2005021600,7.4,3.8,14.7
2005021606,6.4,3.2,0
2005021612,7.5,2.7,356.7
2005021618,6.6,2.4,330
2005021700,6.1,2.6,328.8
2005021706,6.6,3,356.8
2005021712,7.5,4.3,29.9
2005021718,6.2,4.1,48.4
2005021800,5.8,4.8,48.4
2005021806,5.9,5.2,50
2005021812,4,3.7,4.5
2005021818,4.6,3.6,340
2005021900,4.8,2.7,320.3
2005021906,4.8,1.1,327.2
2005021912,7.9,4.1,310.1
2005021918,0.6,4.5,310.1
2005022000,-3.7,4.1,299.9
2005022006,-4.7,5.3,318.4
2005022012,0.3,5,298.5
2005022018,-1.3,2.4,325
2005022100,-4.4,3,326.6
2005022106,-3.6,3.2,310.1
2005022112,2.3,3,285
2005022118,-0.9,1.9,336.6
2005022200,-4.4,1.2,285.2
2005022206,-1.5,1,271.1
2005022212,7.5,5.5,220
2005022218,7.3,4.2,231.8
2005022300,6.8,4.4,253.3
2005022306,5.5,2.6,292.6
2005022312,10.3,2.9,54.8
2005022318,5.5,1.4,12.9
2005022400,2.3,1.5,297.4
2005022406,2,1.9,292.8
2005022412,3.4,2.3,314.8
2005022418,1.9,1.1,310
2005022500,0.1,1.4,341.6
2005022506,0.7,3.7,331.9
2005022512,4,5,320
2005022518,0.4,4.3,308.2
2005022600,-3.2,5.2,326.6
2005022606,-2.9,4.6,318.4
2005022612,3.3,4.3,290
2005022618,0.2,2.8,315.1
2005022700,-2.7,3.1,343.4
2005022706,-0.8,4.3,321.8
2005022712,6.7,2.4,209.3
2005022718,3.7,2.4,340
2005022800,1.4,3.4,313.4
2005022806,2.6,2.8,325.8
2005022812,9.3,2.2,320
2005022818,5.3,2.5,310.1
2005030100,1.4,3.1,330
2005030106,2.2,3.2,323.5
2005030112,9.2,3.2,313.4
2005030118,5.2,2.3,333
2005030200,1.2,0.6,311.8
2005030206,3.2,1.1,244.9
2005030212,9.1,3.3,356.2
2005030218,5.1,2.3,356.7
2005030300,2.6,2.7,326.7
2005030306,2.2,2.2,350
2005030312,7.4,2.8,333.2
2005030318,3.4,3.4,328.8
2005030400,-0.3,4.2,323.3
2005030406,0.8,4,325.9
2005030412,6.8,4.9,333.7
2005030418,2.2,2.2,354.1
2005030500,0.5,1.7,335.7
2005030506,1.6,2.6,327.2
2005030512,4.7,3.6,19.3
2005030518,1,2.7,351.2
2005030600,0.7,1.5,336.6
2005030606,1.4,2.9,346.5
2005030612,7.5,2.1,55.4
2005030618,4,1.3,255.3
2005030700,0,0.8,309.6
2005030706,2.5,0.4,290.4
2005030712,13.5,3.5,202
2005030718,9.1,3.3,217.1
2005030800,6.7,1.8,228.7
2005030806,6.6,0.5,234.9
2005030812,16.3,4.8,215
2005030818,12.6,3.1,212.1
2005030900,7.1,1,235.7
2005030906,7.9,1.2,240
2005030912,13.1,3.1,119.9
2005030918,13.2,3.3,209.9
2005031000,11.2,1.5,217
2005031006,13.9,1.4,261.7
2005031012,18.9,4.7,198.5
2005031018,14.3,2.6,171.4
2005031100,8.5,3.1,28.5
2005031106,7.2,1.5,356.9
2005031112,7,1.9,357.2
2005031118,4.6,3.5,316.3
2005031200,-1.1,4.7,299.9
2005031206,-1.4,4.3,315.1
2005031212,3.8,4.9,318.4
2005031218,0.6,3.2,326.6
2005031300,-2.8,4.9,305
2005031306,-1.3,4.4,294.9
2005031312,5.4,4.6,296.2
2005031318,2,4.1,305
2005031400,-0.2,2.4,294.9
2005031406,2.3,3.7,294.9
2005031412,9.2,3.4,29.7
2005031418,5.6,1.8,245.5
2005031500,2.5,0.6,304.7
2005031506,5.3,1.4,241.3
2005031512,10.2,4.5,246.6
2005031518,7.6,1.4,296.5
2005031600,3.9,0.7,274.4
2005031606,7.2,1.6,37.5
2005031612,13.7,3.1,139.2
2005031618,11.4,2.3,180.3
2005031700,8.1,0.7,2.3
2005031706,7.4,2.1,337.2
2005031712,11.4,2.9,299.1
2005031718,9,0.5,312.1
2005031800,6.6,4,299.9
2005031806,6.3,4.4,310.1
2005031812,11.2,4.6,286.7
2005031818,8.1,3.1,316.8
2005031900,3.7,3.2,352
2005031906,5.6,1.3,315
2005031912,11.9,3.4,116.6
2005031918,8.3,1.8,220.4
2005032000,5.6,0.7,320
2005032006,7.9,1.1,10
2005032012,14.2,4.2,301.8
2005032018,11,3,321.8
2005032100,6.1,0.8,300.7
2005032106,8.1,1.6,214.1
2005032112,14.4,4.1,148.5
2005032118,12,2.7,191.5
2005032200,7.5,1.8,349.6
2005032206,7.4,2.1,346.8
2005032212,10.6,2.8,350
2005032218,8.4,1.2,337
2005032300,6.3,0.9,289.3
2005032306,8.8,1.5,322.8
2005032312,10.9,2.8,48.4
2005032318,8.3,1.8,317.9
2005032400,4.7,1.1,282.4
2005032406,5.3,4.4,267.1
2005032412,6.3,6.5,294.9
2005032418,3.3,4.9,308.2
2005032500,0.9,3.6,291.6
2005032506,2.7,2.9,307.1
2005032512,11.1,3.8,253.4
2005032518,9.1,1.9,270.7
2005032600,3.8,0.6,353.6
2005032606,6.5,1.2,235
2005032612,17.1,3.2,193.4
2005032618,13.6,3.6,215
2005032700,8.3,0.9,285.1
2005032706,9.1,0.7,79.3
2005032712,11.8,2.8,186.6
2005032718,11.1,1.3,161.2
2005032800,10.7,0.4,308.1
2005032806,12.8,2.2,302.2
2005032812,19.6,4.2,301.8
2005032818,14.5,5,315.7
2005032900,7,3,332.1
2005032906,7.8,2.4,314.5
2005032912,13.8,3.4,296.6
2005032918,8.9,2.8,350.2
2005033000,4.6,2.5,328.5
2005033006,6.9,2.1,307.5
2005033012,16.5,3.3,347.9
2005033018,12.5,2.1,244.2
2005033100,8.8,1.6,342.8
2005033106,10.1,1.4,264.9
2005033112,17.1,3.5,48.8
2005033118,11.8,1.7,120.4
2005040100,7,0.9,276.6
2005040106,10.5,1,230.1
2005040112,17.3,3.3,119.9
2005040118,12.9,2,181.2
2005040200,8.4,0.9,270
2005040206,10.6,0.7,227.9
2005040212,19.3,4,212.3
2005040218,14.5,1.6,291.2
2005040300,9.2,1.9,26
2005040306,8.8,2.2,346.4
2005040312,7.7,4.5,356.7
2005040318,6.2,2.4,326.3
2005040400,2.1,1,300
2005040406,7.1,1,201.4
2005040412,17.8,3.9,176.1
2005040418,13.6,2.4,226.6
2005040500,9.4,0.9,311.9
2005040506,13.1,1,241.2
2005040512,25.4,3.8,250
2005040518,17.2,2.5,250
2005040600,14.2,3.5,218.4
2005040606,15.5,4.8,226.8
2005040612,18.2,5.6,225.1
2005040618,16.9,5.3,223.4
2005040700,15.7,3.7,224.7
2005040706,17.9,1.9,80
2005040712,26.2,4.9,220.7
2005040718,18.2,2.4,75.8
2005040800,16.9,1.9,349.8
2005040806,16,2.1,25.8
2005040812,16.2,4.8,73.3
2005040818,12.1,2.5,28.5
2005040900,9.7,0.9,287.3
2005040906,13,2,165.9
2005040912,13.5,2,53
2005040918,12.4,1,349.3
2005041000,17.7,4.4,176.5
2005041006,18.5,3.3,190.2
2005041012,11.3,3.2,38.4
2005041018,10.1,1.8,346.5
2005041100,8.6,2.5,350
2005041106,10,4.1,28.5
2005041112,12.9,4.6,35
2005041118,9.8,3.5,23.2
2005041200,7.8,2.3,326.6
2005041206,9.5,1.7,326.1
2005041212,14.1,2.7,135.1
2005041218,11,1.8,110
2005041300,7.7,0.6,285.6
2005041306,11.8,2.3,350
2005041312,16.7,3.7,98.4
2005041318,12.1,1.7,70
2005041400,7.5,1.3,280.1
2005041406,12,1.2,230.2
2005041412,20.7,4.6,220.9
2005041418,15.7,2.9,222.4
2005041500,10.5,0.8,286.4
2005041506,13.1,3.2,346.1
2005041512,16.9,3.5,110.8
2005041518,12.1,1.8,160.1
2005041600,9.2,1.6,319.8
2005041606,12.8,1.2,60.4
2005041612,20.8,3.4,107.1
2005041618,16.4,2.2,224.4
2005041700,10.1,0.5,300.3
